state_region,wind_energy_mw,solar_energy_mw,other_res_mw,total_mw,cumulative_wind_mw,cumulative_solar_mw,cumulative_other_res_mw,cumulative_total_mw
-   / North-Eastern Region,0.0,0.96,0.0,0.96,0.0,18.18,0.0,18.18
   / All India,114.94,178.86251072912162,20.664966039833857,322.44788727246555,2384.93,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.62,1.62,0.0,0.0,47.31999999999999,47.31999999999999
 / Haryana,0.0,0.96,0.73,1.69,0.0,21.790000000000006,23.05,44.84
  / Himachal Pradesh,0.0,0.0,7.71,7.71,0.0,1.04,248.4300000000001,249.47000000000008
 / Punjab,0.0,4.42,3.02,7.439999999999999,0.0,120.3,81.54,201.84
 / Rajasthan,4.429999999999999,101.33,0.64,106.4,517.78,2932.07,13.08,3462.9299999999994
  / Uttar Pradesh,0.0,10.83,0.0,10.83,0.0,257.21,0.0,257.21
 / Uttarakhand,0.0,0.61,0.0,0.61,0.0,14.169999999999996,0.0,14.169999999999996
  / Northern Region ,4.429999999999999,118.15,13.72,136.3,517.78,3195.187856305391,366.27716627181826,4277.78
 / Chhattisgarh,0.0,1.64,0.6,2.24,0.0,29.540000000000006,22.4,51.940000000000005
 / Gujarat,20.65,27.51,0.0,48.16,1990.263,678.1599999999999,1.3,2669.723
  / Madhya Pradesh,2.8,11.64,1.4,15.840000000000002,356.00000000000006,256.65,36.6,649.2500000000001
 / Maharashtra,3.1,13.46,0.0,16.56,801.2000000000002,324.93,0.0,1126.13
  / Western Region,26.550000000000004,54.25,2.0,82.8,2570.6922662519737,1289.2799999999995,60.3,4497.043
  / Andhra Pradesh,16.64,17.519999999999996,0.0,34.16,934.3000000000004,503.0599999999999,0.0,1437.36
 / Telangana,0.02,17.740000000000002,0.0,17.76,21.96,408.69,0.0,430.6499999999999
 / Karnataka,16.77,32.440000000000005,7.84,57.05000000000001,920.87,980.1900000000002,183.97000000000003,2085.03
 / Kerala,0.65,1.4,0.0,2.05,18.66,30.86,0.0,49.52
  / Tamil Nadu,104.92999999999998,33.86,0.0,138.78999999999996,2480.18,850.4299999999998,0.0,3330.61
 / Puducherry,0.0,0.0,0.0,0.0,0.0,1.5800000000000007,0.0,1.5800000000000007
  / Southern Region,139.01,102.96,7.84,249.81,2570.6922662519737,2774.8099999999995,183.97000000000003,5748.910909279285
 / Bihar,0.0,0.67,0.0,0.67,0.0,15.85,0.0,15.85
/ Odisha,0.0,1.84,0.0,1.84,0.0,41.4,0.0,41.4
 / Eastern Region,0.0,2.51,0.0,2.51,0.0,75.73,0.0,75.73
 / Assam,0.0,1.06,0.0,1.06,0.0,24.41,0.0,24.41
 / Mizoram ,0.0,0.11,0.0,0.11,0.0,2.5800000000000005,0.0,2.5800000000000005
-   / North-Eastern Region,0.0,1.2000000000000002,0.0,1.2000000000000002,0.0,27.380000000000003,0.0,27.380000000000003
 / Delhi,0.0,0.0,1.05,1.05,0.0,0.0,21.6,21.6
 / Haryana,0.0,0.48,0.7,1.18,0.0,18.22,18.6,36.82
  / Himachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.32,224.23,224.55
 / Punjab,0.0,3.41,2.74,6.15,0.0,87.71,57.540000000000006,145.25
 / Rajasthan,14.54,104.89,0.63,120.06,355.39,2274.38,10.01,2639.78
  / Uttar Pradesh,0.0,5.98,1.2,7.18,0.0,178.99,2.4,181.39
 / Uttarakhand,0.0,0.24,0.0,0.24,0.0,11.73,0.0,11.73
  / Northern Region ,14.54,115.0,6.32,135.86,355.39,2571.35,334.38,3261.12
 / Chhattisgarh,0.0,0.9,0.0,0.9,0.0,20.2,0.0,20.2
 / Gujarat,64.2,28.4,0.0,92.6,849.87,529.4300000000001,0.8,1380.1
  / Madhya Pradesh,31.2,7.34,1.1,39.64,206.6,214.56,21.9,443.06
 / Maharashtra,30.0,8.4,0.0,38.4,507.0,186.1,0.0,693.1
  / Western Region,125.4,45.04,1.1,171.54,1563.47,950.29,22.700000000000003,2536.46
  / Andhra Pradesh,35.15,24.58,0.0,59.73,577.03,456.71,0.0,1033.74
 / Telangana,1.04,12.82,0.0,13.86,23.35,328.25,0.0,351.6
 / Karnataka,29.53,43.07,20.664966039833857,111.77,590.5,800.7109,366.27716627181826,2154.4109
 / Kerala,0.63,1.53,0.0,2.16,11.57,24.14,0.0,35.71
  / Tamil Nadu,91.42,27.6,0.0,119.02,1654.08,508.2,0.0,2162.28
 / Puducherry,0.0,0.08,0.0,0.08,0.0,1.41,0.0,1.41
  / Southern Region,149.62939013068092,109.68,20.664966039833857,306.62,2570.6922662519737,2119.4209,366.27716627181826,5739.1509
 / Bihar,0.0,0.0,0.5,0.5,0.0,0.0,9.79,9.79
/ Odisha,0.0,0.0,1.37,1.37,0.0,0.0,33.83,33.83
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,55.41,55.41
 / Eastern Region,0.0,0.0,4.51,4.51,0.0,0.0,99.03,99.03
 / Assam,0.0,0.56,0.0,0.56,0.0,14.21,0.0,14.21
-   / North-Eastern Region,0.0,0.5800000000000001,0.0,0.5800000000000001,0.0,14.64,0.0,14.64
 / Delhi,0.0,0.0,1.09,1.09,0.0,0.0,21.4,21.4
 / Haryana,0.0,0.79,1.28,2.0700000000000003,0.0,15.09,22.28,37.370000000000005
  / Himachal Pradesh,0.0,0.0,7.98,7.98,0.0,0.24,147.81,148.05
 / Punjab,0.0,3.19,2.74,5.93,0.0,71.3,54.8,126.1
 / Rajasthan,14.89,99.17,0.59,114.65,221.74,1937.63,12.78,2172.15
  / Uttar Pradesh,0.0,10.92,0.0,10.92,0.0,161.98,9.6,171.57999999999998
 / Uttarakhand,0.0,0.57,0.0,0.57,0.0,10.07,0.0,10.07
  / Northern Region ,14.89,114.64,13.68,143.20999999999998,221.74,2196.3100000000004,268.67,2686.7200000000003
 / Chhattisgarh,0.0,1.5,0.0,1.5,0.0,22.0,0.0,22.0
 / Gujarat,16.45,28.855,0.1,45.405,465.476,509.875,1.0,976.351
  / Madhya Pradesh,3.0,14.62,1.0,18.62,131.4,209.82,20.8,362.02
 / Maharashtra,2.2,10.6,0.0,12.8,201.9,181.1,1.1,384.1
  / Western Region,21.65,55.575,1.1,78.325,798.776,922.795,22.9,1744.471
  / Andhra Pradesh,3.69,19.19,0.0,22.88,196.41,341.27,0.0,537.68
 / Telangana,0.09,17.33,0.0,17.419999999999998,9.41,292.39,0.0,301.8
 / Karnataka,3.24,35.79,15.05,54.08,193.36,590.22,331.78000000000003,1115.36
 / Kerala,0.33,1.25,0.0,1.58,5.69,23.26,0.0,28.95
  / Tamil Nadu,31.32,21.4,0.0,52.72,744.44,361.0,0.0,1105.44
 / Puducherry,0.0,0.05,0.0,0.05,0.0,0.83,0.0,0.83
  / Southern Region,38.67,95.01,15.05,148.73000000000002,1149.31,1608.97,331.78000000000003,3090.0600000000004
 / Bihar,0.0,0.0,0.57,0.57,0.0,0.0,10.16,10.16
/ Odisha,0.0,0.0,1.79,1.79,0.0,0.0,31.92,31.92
 / Eastern Region,0.0,0.0,5.0,5.0,0.0,0.0,92.24,92.24
 / Assam,0.0,0.85,0.0,0.85,0.0,11.57,0.0,11.57
-   / North-Eastern Region,0.0,0.87,0.0,0.87,0.0,12.41,0.0,12.41
   / All India,75.21000000000001,178.86251072912162,20.664966039833857,322.44788727246555,2169.826,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.0,1.0,0.0,0.0,26.34,26.34
 / Haryana,0.0,0.42,0.29,0.71,0.0,21.52,26.8,48.32
  / Himachal Pradesh,0.0,0.0,13.46,13.46,0.0,0.4,337.19,337.59
 / Punjab,0.0,2.75,2.74,5.49,0.0,102.25,96.02,198.27
 / Rajasthan,37.03,89.78999999999999,0.29,127.11,500.74,2353.71,14.18,2868.63
  / Uttar Pradesh,0.0,6.47,0.0,6.47,0.0,263.43,0.0,263.43
 / Uttarakhand,0.0,0.26,0.0,0.26,0.0,17.11,0.0,17.11
  / Northern Region ,37.03,99.69,17.78,154.5,500.74,2758.42,366.27716627181826,3759.69
 / Chhattisgarh,0.0,1.2,0.0,1.2,0.0,21.3,0.0,21.3
 / Gujarat,83.69,28.66,0.1,112.45,2076.37,643.4,0.9,2720.67
  / Madhya Pradesh,11.1,7.14,0.8,19.04,393.8,261.96000000000004,11.8,667.56
 / Maharashtra,8.1,9.5,0.0,17.6,1221.6,194.1,0.0,1415.6999999999998
  / Western Region,102.89,46.5,0.9,150.29,2570.6922662519737,1120.76,12.7,4825.23
  / Andhra Pradesh,7.11,21.47,0.0,28.58,1334.28,514.9399999999999,0.0,1849.22
 / Telangana,0.48,20.64,0.0,21.12,44.51,380.89,38.18,463.58
 / Karnataka,10.5,40.53,20.664966039833857,89.83,1296.48,889.3900000000001,366.27716627181826,3011.64
 / Kerala,0.19,1.14,0.0,1.3299999999999998,18.52,27.09,0.0,45.61
  / Tamil Nadu,11.579999999999998,19.6,0.0,31.18,2570.6922662519737,585.7,0.0,3302.86
  / Southern Region,29.86,103.44,20.664966039833857,172.10000000000002,2570.6922662519737,2399.5800000000004,366.27716627181826,5748.910909279285
 / Bihar,0.0,0.0,0.48,0.48,0.0,0.0,16.85,16.85
/ Odisha,0.0,0.0,1.5,1.5,0.0,0.0,41.04,41.04
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,79.12,79.12
 / Eastern Region,0.0,0.0,4.62,4.62,0.0,0.0,137.01,137.01
 / Assam,0.0,0.47,0.0,0.47,0.0,16.42,0.0,16.42
-   / North-Eastern Region,0.0,0.49,0.0,0.49,0.0,16.96,0.0,16.96
 / Delhi,0.0,0.0,1.65,1.65,0.0,0.0,17.919999999999998,17.919999999999998
 / Haryana,0.0,1.0,2.31,3.31,0.0,11.42,28.14,39.56
  / Himachal Pradesh,0.0,0.0,2.97,2.97,0.0,0.6900000000000001,40.07,40.76
 / Punjab,0.0,3.86,2.74,6.6,0.0,43.48,35.620000000000005,79.1
 / Rajasthan,16.27,111.41,0.48,128.16,258.16,1353.9,8.33,1620.39
  / Uttar Pradesh,0.0,13.72,0.0,13.72,0.0,163.73,0.0,163.73
 / Uttarakhand,0.0,0.74,0.88,1.62,0.0,7.24,11.22,18.46
  / Northern Region ,16.27,130.73000000000002,11.03,158.03,258.16,1580.46,141.3,1979.92
 / Chhattisgarh,0.0,2.0,0.0,2.0,0.0,23.7,0.0,23.7
 / Gujarat,71.37,34.06,0.1,105.53,650.89,418.22,1.0,1070.11
  / Madhya Pradesh,8.6,14.09,1.9,24.59,85.7,184.05,22.6,292.35
 / Maharashtra,17.9,16.7,0.0,34.599999999999994,126.6,198.5,0.0,325.1
  / Western Region,97.87,66.85000000000001,2.0,166.72,863.19,824.47,23.6,1711.2600000000002
  / Andhra Pradesh,8.89,30.62,0.0,39.510000000000005,123.92,326.09000000000003,0.0,450.0100000000001
 / Telangana,1.32,24.64,0.0,25.96,8.01,281.14,0.0,289.15
 / Karnataka,22.65,51.24,13.03,86.92,172.23,624.16,165.66,962.05
 / Kerala,0.4,1.48,0.0,1.88,2.8600000000000003,16.88,0.0,19.74
  / Tamil Nadu,27.62,35.4,0.0,63.02,241.59,337.7,0.0,579.29
  / Southern Region,60.88,143.43,13.03,217.34,548.6099999999999,1586.48,165.66,2300.75
 / Bihar,0.0,0.71,0.0,0.71,0.0,9.37,0.0,9.37
/ Odisha,0.0,2.9,0.0,2.9,0.0,31.16,0.0,31.16
 / Eastern Region,0.0,3.61,2.64,6.25,0.0,40.53,26.28,66.81
 / Assam,0.0,0.76,0.0,0.76,0.0,7.390000000000001,0.0,7.390000000000001
-   / North-Eastern Region,0.0,0.79,0.0,0.79,0.0,7.630000000000001,0.0,7.630000000000001
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,1669.96,3195.187856305391,356.84000000000003,5748.910909279285
 / Delhi,0.0,0.0,0.98,0.98,0.0,0.0,10.16,10.16
 / Haryana,0.0,0.43,0.85,1.28,0.0,4.97,11.02,15.989999999999998
  / Himachal Pradesh,0.0,0.05,3.09,3.14,0.0,0.25,46.75,47.0
 / Punjab,0.0,1.9,0.98,2.88,0.0,22.1,12.74,34.84
 / Rajasthan,7.72,38.65,0.32,46.69,146.26,540.26,5.0,691.52
  / Uttar Pradesh,0.0,7.86,0.0,7.86,0.0,92.97,0.0,92.97
 / Uttarakhand,0.0,0.39,0.9,1.29,0.0,5.91,11.79,17.700000000000003
  / Northern Region ,7.72,49.28,7.120000000000001,64.12,146.26,666.46,97.46,910.18
 / Chhattisgarh,0.0,1.1,0.0,1.1,0.0,10.4,0.0,10.4
 / Gujarat,30.49,17.95,0.0,48.44,626.5409999999999,228.88,0.3,855.7209999999999
  / Madhya Pradesh,7.4,9.81,1.3,18.51,138.3,114.42,12.0,264.72
 / Maharashtra,8.8,6.1,0.0,14.9,121.9,69.8,0.0,191.7
  / Western Region,46.69,34.96,1.3,82.95,886.7409999999999,423.5,12.3,1322.541
  / Andhra Pradesh,15.18,14.03,0.0,29.21,122.13,221.01,0.0,343.14
 / Telangana,0.8,14.41,0.0,15.21,9.25,214.7,15.03,238.98
 / Karnataka,17.95,30.81,14.74,63.50000000000001,168.93,393.39,186.55,748.8699999999999
 / Kerala,0.4,0.78,0.0,1.1800000000000002,2.53,9.22,0.0,11.75
  / Tamil Nadu,25.96,16.1,0.0,42.06,143.99,197.3,0.0,341.29
  / Southern Region,60.29,76.13,14.74,151.16000000000005,446.83,1035.7199999999998,201.58,1684.1299999999997
 / Bihar,0.0,0.0,0.46,0.46,0.0,0.0,5.95,5.95
/ Odisha,0.0,0.0,1.5,1.5,0.0,0.0,18.9,18.9
 / Eastern Region,0.0,0.0,4.6,4.6,0.0,0.0,58.97,58.97
 / Assam,0.0,0.24,0.0,0.24,0.0,2.76,0.0,2.76
-   / North-Eastern Region,0.0,0.26,0.0,0.26,0.0,2.93,0.0,2.93
   / All India,114.7,160.63,20.664966039833857,303.09000000000003,1479.8309999999997,2128.61,366.27716627181826,3978.7509999999993
 / Delhi,0.0,0.0,1.61,1.61,0.0,0.0,31.46,31.46
 / Haryana,0.0,0.82,1.64,2.46,0.0,18.18,41.14,59.32
  / Himachal Pradesh,0.0,0.09,3.88,3.97,0.0,0.82,77.86,78.67999999999999
 / Punjab,0.0,3.34,3.03,6.369999999999999,0.0,64.92,66.36999999999999,131.29
 / Rajasthan,20.04,98.48,0.47,118.98999999999998,358.62,2268.08,11.56,2638.26
  / Uttar Pradesh,0.0,14.0,0.0,14.0,0.0,247.15,0.0,247.15
 / Uttarakhand,0.0,0.76,0.81,1.57,0.0,12.93,17.93,30.86
  / Northern Region ,20.04,117.49,11.44,148.96999999999997,358.62,2612.08,246.32,3217.02
 / Chhattisgarh,0.0,1.5,0.0,1.5,0.0,35.1,0.0,35.1
 / Gujarat,30.57,34.480000000000004,0.1,65.15,787.0740000000001,650.4599999999999,3.1,1440.634
  / Madhya Pradesh,3.0,13.16,1.7,17.86,153.6,298.06,28.9,480.56
 / Maharashtra,13.3,15.3,0.0,28.6,256.3,296.0,0.0,552.3
  / Western Region,46.870000000000005,64.44,1.8,113.11,1196.9740000000002,1279.62,32.0,2508.594
  / Andhra Pradesh,4.23,31.28,0.0,35.510000000000005,343.55,541.8,0.0,885.3499999999999
 / Telangana,0.33,22.79,0.0,23.12,16.38,443.23,0.0,459.61
 / Karnataka,14.81,51.92,8.54,75.27000000000001,479.56,1038.33,243.91,1761.8
 / Kerala,0.18,1.61,0.0,1.79,6.03,32.79,0.0,38.82
  / Tamil Nadu,11.39,29.1,0.0,40.49,566.01,635.4,0.0,1201.41
  / Southern Region,30.94,136.75000000000003,8.54,176.23000000000002,1411.53,2692.5800000000004,243.91,4348.02
 / Bihar,0.0,0.83,0.0,0.83,0.0,14.92,0.0,14.92
/ Odisha,0.0,2.16,0.0,2.16,0.0,38.81,0.0,38.81
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,12.72,12.72
 / Eastern Region,0.0,2.99,2.64,5.630000000000001,0.0,53.73,12.72,66.45
 / Assam,0.0,0.71,0.0,0.71,0.0,16.18,0.0,16.18
-   / North-Eastern Region,0.0,0.74,0.0,0.74,0.0,16.6,0.0,16.6
   / All India,97.85,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.71,1.71,0.0,0.0,38.54,38.54
 / Haryana,0.0,0.86,1.71,2.57,0.0,15.94,53.75,69.69
  / Himachal Pradesh,0.0,0.06,3.01,3.07,0.0,0.27,80.63,80.89999999999999
 / Punjab,0.0,3.38,2.74,6.12,0.0,58.76,76.72,135.48
 / Rajasthan,27.79,107.704,0.65,136.144,617.46,2598.884,17.11,3233.454
  / Uttar Pradesh,0.0,11.93,0.0,11.93,0.0,214.05,0.0,214.05
 / Uttarakhand,0.0,0.43,0.82,1.25,0.0,8.74,24.51,33.25
  / Northern Region ,27.79,124.364,10.64,162.794,617.46,2896.644,291.26,3805.364000000001
 / Chhattisgarh,0.0,1.5,0.0,1.5,0.0,36.5,0.0,36.5
 / Gujarat,81.87,24.05,0.1,106.02,1981.79,769.92,2.5,2754.21
  / Madhya Pradesh,12.2,11.49,1.7,25.39,232.7,306.52,54.9,594.12
 / Maharashtra,16.4,14.2,0.0,30.6,223.5,358.3,0.0,581.8
  / Western Region,110.47,51.24,1.8,163.51,2437.99,1471.24,57.4,3966.63
  / Andhra Pradesh,18.11,25.83,0.0,43.94,350.97,685.61,0.0,1036.58
 / Telangana,0.68,21.27,0.0,21.95,18.88,548.7,0.0,567.58
 / Karnataka,24.35,50.86,12.72,87.93,412.76,1261.91,366.27716627181826,2048.33
 / Kerala,0.14,1.48,0.0,1.62,6.99,37.98,0.0,44.97
  / Tamil Nadu,19.94,35.0,0.0,54.94,682.2,780.3,0.0,1462.5
 / Puducherry,0.0,0.05,0.0,0.05,0.0,0.85,0.0,0.85
  / Southern Region,63.22,134.49,12.72,210.43,1471.8000000000002,3195.187856305391,366.27716627181826,5160.81
 / Bihar,0.0,0.55,0.0,0.55,0.0,12.89,0.0,12.89
/ Odisha,0.0,2.3,0.0,2.3,0.0,51.97,0.0,51.97
 / Eastern Region,0.0,2.85,0.0,2.85,0.0,72.78,18.48,91.26
 / Assam,0.0,0.67,0.0,0.67,0.0,19.01,0.0,19.01
-   / North-Eastern Region,0.0,0.6900000000000001,0.0,0.6900000000000001,0.0,19.47,0.0,19.47
 / Delhi,0.0,0.0,0.52,0.52,0.0,0.0,21.33,21.33
 / Haryana,0.0,0.93,1.17,2.1,0.0,27.42,31.31,58.73
  / Himachal Pradesh,0.0,0.0,11.24,11.24,0.0,0.67,209.83,210.5
 / Punjab,0.0,3.67,3.08,6.75,0.0,104.1,109.59,213.69
 / Rajasthan,15.4,25.37,0.43,41.2,428.37,705.94,16.95,1151.26
  / Uttar Pradesh,0.0,10.4,0.0,10.4,0.0,311.44,0.83,312.27
 / Uttarakhand,0.0,0.68,0.82,1.5,0.0,19.49,21.57,41.06
  / Northern Region ,15.4,41.05,17.259999999999998,73.71000000000001,428.37,1169.0600000000002,366.27716627181826,2008.84
 / Chhattisgarh,0.0,0.1,0.0,0.1,0.0,26.5,0.0,26.5
 / Gujarat,26.2,22.3,0.0,48.5,876.1,602.3,0.3,1478.7
  / Madhya Pradesh,13.3,9.6,1.0,23.9,277.4,269.1,30.3,576.8
 / Maharashtra,19.3,8.9,0.0,28.200000000000003,321.4,233.8,0.0,555.2
  / Western Region,58.8,40.9,1.0,100.7,1474.9,1131.7,30.6,2637.2
  / Andhra Pradesh,9.21,13.11,0.0,22.32,360.54,437.01,0.0,797.55
 / Telangana,0.38,21.29,0.0,21.67,17.16,624.49,22.75,664.4
 / Karnataka,15.2,27.37,14.06,56.63,450.36,803.46,366.27716627181826,1676.6600000000003
 / Kerala,0.34,0.77,0.0,1.11,6.8100000000000005,21.72,0.0,28.53
  / Tamil Nadu,12.35,22.6,0.0,34.95,353.52,674.5,40.3,1068.32
 / Puducherry,0.0,0.05,0.0,0.05,0.0,2.49,0.0,2.49
  / Southern Region,37.48,85.19,14.06,136.73000000000002,1188.39,2563.67,366.27716627181826,4237.95
 / Bihar,0.0,0.0,0.6,0.6,0.0,0.0,20.13,20.13
/ Odisha,0.0,0.0,1.79,1.79,0.0,0.0,54.34,54.34
 / Eastern Region,0.0,0.0,5.03,5.03,0.0,0.0,153.43,153.43
 / Assam,0.0,0.42,0.0,0.42,0.0,12.05,0.42,12.47
 / Tripura ,0.0,0.01,0.0,0.01,0.0,0.76,0.01,0.77
-   / North-Eastern Region,0.0,0.43,0.0,0.43,0.0,12.81,0.43,13.239999999999998
   / All India,111.68,167.57,20.664966039833857,316.6,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,0.93,0.93,0.0,0.0,0.93,0.93
 / Haryana,0.0,0.82,0.41,1.23,0.0,0.82,0.41,1.23
  / Himachal Pradesh,0.0,0.0,13.05,13.05,0.0,0.0,13.05,13.05
 / Punjab,0.0,3.65,4.71,8.36,0.0,3.65,4.71,8.36
 / Rajasthan,31.52,74.57,0.48,106.57,31.52,74.57,0.48,106.57
  / Uttar Pradesh,0.0,9.73,0.0,9.73,0.0,9.73,0.0,9.73
 / Uttarakhand,0.0,0.61,0.0,0.61,0.0,0.61,0.0,0.61
  / Northern Region ,31.52,89.38,19.58,140.48,31.52,89.38,19.58,140.48
 / Chhattisgarh,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9
 / Gujarat,102.96,23.590000000000003,0.1,126.65,102.96,23.590000000000003,0.1,126.65
  / Madhya Pradesh,17.8,11.18,0.7,29.68,17.8,11.18,0.7,29.68
 / Maharashtra,16.2,10.4,0.0,26.6,16.2,10.4,0.0,26.6
  / Western Region,136.96,46.07,0.7999999999999999,183.83,136.96,46.07,0.7999999999999999,183.83
  / Andhra Pradesh,11.95,23.16,0.0,35.11,11.95,23.16,0.0,35.11
 / Telangana,0.14,15.12,0.0,15.26,0.14,15.12,0.0,15.26
 / Karnataka,14.26,32.39,20.664966039833857,76.94,14.26,32.39,30.29,76.94
 / Kerala,0.28,0.58,0.0,0.86,0.28,0.58,0.0,0.86
  / Tamil Nadu,67.26,20.5,0.0,87.76,67.26,20.5,0.0,87.76
  / Southern Region,93.89,91.81,20.664966039833857,215.99,93.89,91.81,30.29,215.99
 / Bihar,0.0,0.0,0.66,0.66,0.0,0.0,0.66,0.66
/ Odisha,0.0,0.0,1.36,1.36,0.0,0.0,1.36,1.36
 / Eastern Region,0.0,0.0,4.66,4.66,0.0,0.0,4.66,4.66
 / Assam,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44
-   / North-Eastern Region,0.0,0.45,0.0,0.45,0.0,0.45,0.0,0.45
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,262.37,227.71,55.33,545.41
 / Delhi,0.0,0.0,1.32,1.32,0.0,0.0,24.26,24.26
 / Haryana,0.0,0.97,1.38,2.35,0.0,15.95,20.49,36.440000000000005
  / Himachal Pradesh,0.0,0.13,10.7,10.83,0.0,2.81,165.01,167.82
 / Punjab,0.0,4.22,3.14,7.359999999999999,0.0,81.97999999999999,53.38,135.36
 / Rajasthan,36.50000000000001,154.69000000000003,0.35,191.54000000000005,633.15,2590.53,5.08,3228.76
  / Uttar Pradesh,0.0,13.86,0.0,13.86,0.0,240.74,0.0,240.74
 / Uttarakhand,0.0,0.63,0.0,0.63,0.0,11.000000000000002,0.0,11.000000000000002
  / Northern Region ,36.50000000000001,174.50000000000006,16.89,227.89000000000004,633.15,2943.01,268.22,3844.38
 / Chhattisgarh,0.0,2.3800000000000003,0.8,3.1800000000000006,0.0,51.74000000000001,13.400000000000004,65.14000000000001
 / Gujarat,68.77000000000001,44.14000000000001,0.1,113.01000000000002,1752.33,878.44,0.8999999999999999,2631.67
  / Madhya Pradesh,16.0,16.78,1.2,33.980000000000004,271.29999999999995,300.91,23.1,595.31
 / Maharashtra,16.5,16.270000000000003,0.0,32.77,346.0,263.16,0.0,609.1600000000001
  / Western Region,101.27,79.57000000000002,2.1,182.94000000000003,2369.63,1494.2500000000002,37.400000000000006,3901.28
  / Andhra Pradesh,23.23,20.3,0.0,43.53,474.48,312.23,0.0,786.71
 / Telangana,0.29,20.77,0.0,21.06,11.33,310.61,0.0,321.93999999999994
 / Karnataka,26.76,42.79,3.47,73.02,577.66,642.4399999999999,59.830000000000005,1279.9299999999998
 / Kerala,0.55,1.37,0.0,1.92,7.8,18.790000000000003,0.0,26.590000000000003
  / Tamil Nadu,70.36,39.03,0.0,109.39,1163.14,594.0400000000001,0.0,1757.1799999999998
  / Southern Region,121.19,124.33,3.47,248.99,2234.41,1878.81,59.830000000000005,4173.05
 / Bihar,0.0,1.57,0.0,1.57,0.0,19.06,0.0,19.06
/ Odisha,0.0,3.13,0.0,3.13,0.0,51.440000000000005,0.0,51.440000000000005
  / West Bengal,0.0,0.11,0.0,0.11,0.0,4.2700000000000005,0.0,4.2700000000000005
 / Eastern Region,0.0,4.8100000000000005,0.0,4.8100000000000005,0.0,74.77,0.0,74.77
 / Assam,0.0,0.3,0.0,0.3,0.0,12.080000000000002,0.0,12.080000000000002
 / Mizoram ,0.0,0.08,0.0,0.08,0.0,1.6900000000000004,0.0,1.6900000000000004
-   / North-Eastern Region,0.0,0.38,0.0,0.38,0.0,13.870000000000005,0.0,13.870000000000005
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,365.45,5748.910909279285
 / Delhi,0.0,0.0,1.36,1.36,0.0,0.0,35.06,35.06
 / Haryana,0.0,0.94,1.17,2.11,0.0,18.72,25.61,44.33
  / Himachal Pradesh,0.0,0.15,12.69,12.84,0.0,3.27,210.37,213.64
 / Punjab,0.0,4.62,3.14,7.76,0.0,98.71000000000002,62.8,161.51000000000002
 / Rajasthan,37.43,149.06,0.48,186.97,434.7899999999999,2900.47,7.090000000000002,3342.3499999999995
  / Uttar Pradesh,0.0,14.06,0.0,14.06,0.0,286.85,0.0,286.85
 / Uttarakhand,0.0,0.59,0.0,0.59,0.0,12.51,0.0,12.51
  / Northern Region ,37.43,169.42000000000002,18.84,225.69,434.7899999999999,3195.187856305391,340.92999999999995,4096.249999999999
 / Chhattisgarh,0.0,3.72,0.8,4.52,0.0,64.21,18.500000000000004,82.71
 / Gujarat,113.65,55.93,0.1,169.67999999999998,1514.21,1090.85,1.8000000000000005,2606.8600000000006
  / Madhya Pradesh,7.8,18.6,1.7,28.1,251.4,381.37,31.3,664.0699999999999
 / Maharashtra,12.1,16.959999999999997,0.0,29.059999999999995,273.9000000000001,338.16,0.0,612.0600000000001
  / Western Region,133.54999999999998,95.21,2.6,231.36,2039.51,1874.59,51.6,3965.7
  / Andhra Pradesh,4.14,22.51,0.0,26.65,233.72,442.57,0.0,676.29
 / Telangana,0.28,19.91,0.0,20.19,9.529999999999998,425.49,0.0,435.0199999999999
 / Karnataka,8.87,38.56,3.28,50.71,358.86,881.8599999999999,89.09000000000002,1329.8099999999995
 / Kerala,0.18,0.5,0.0,0.6799999999999999,4.379999999999998,25.84,0.0,30.22
  / Tamil Nadu,42.75000000000001,22.950000000000003,0.0,65.70000000000002,422.0899999999999,632.7099999999999,0.0,1054.7999999999995
 / Puducherry,0.0,0.05,0.0,0.05,0.0,1.1100000000000003,0.0,1.1100000000000003
  / Southern Region,56.220000000000006,104.48,3.28,163.98000000000005,1028.58,2409.58,89.09000000000002,3527.2499999999995
 / Bihar,0.0,1.1,0.0,1.1,0.0,19.250000000000007,0.0,19.250000000000007
/ Odisha,0.0,3.76,0.0,3.76,0.0,58.56999999999999,0.0,58.56999999999999
